pref_code,pref_name,age_group,year,gengo,gengo_year,pop_total,pop_m,pop_f
2 ,Aomori,10_ 14,1925,Taisho,14,98712,50549,48163
2 ,Aomori,15_ 19,1925,Taisho,14,80740,40900,39840
2 ,Aomori,20_ 24,1925,Taisho,14,69094,35633,33461
2 ,Aomori,25_ 29,1925,Taisho,14,56313,28433,27880
2 ,Aomori,30_ 34,1925,Taisho,14,50388,25489,24899
2 ,Aomori,35_ 39,1925,Taisho,14,44379,22194,22185
2 ,Aomori,40_ 44,1925,Taisho,14,40646,20326,20320
2 ,Aomori,45_ 49,1925,Taisho,14,36533,18463,18070
2 ,Aomori,50_ 54,1925,Taisho,14,27901,13930,13971
2 ,Aomori,55_ 59,1925,Taisho,14,23559,11736,11823
2 ,Aomori,60_ 64,1925,Taisho,14,17585,8680,8905
2 ,Aomori,65_ 69,1925,Taisho,14,14100,6702,7398
2 ,Aomori,70_ 74,1925,Taisho,14,10359,4557,5802
2 ,Aomori,75_ 79,1925,Taisho,14,5584,2339,3245
2 ,Aomori,80_ 84,1925,Taisho,14,2185,856,1329
2 ,Aomori,over_85,1925,Taisho,14,454,125,329
2 ,Aomori,total,1930,Showa,5,879914,441441,438473
2 ,Aomori,0_ 4,1930,Showa,5,139364,70439,68925
2 ,Aomori,5_ 9,1930,Showa,5,119886,60531,59355
2 ,Aomori,10_ 14,1930,Showa,5,101461,50918,50543
2 ,Aomori,15_ 19,1930,Showa,5,89401,45303,44098
2 ,Aomori,20_ 24,1930,Showa,5,75051,38640,36411
2 ,Aomori,25_ 29,1930,Showa,5,62322,31483,30839
2 ,Aomori,30_ 34,1930,Showa,5,52687,26520,26167
2 ,Aomori,35_ 39,1930,Showa,5,47909,24327,23582
2 ,Aomori,40_ 44,1930,Showa,5,41830,20975,20855
2 ,Aomori,45_ 49,1930,Showa,5,38417,19076,19341
2 ,Aomori,50_ 54,1930,Showa,5,33658,16862,16796
2 ,Aomori,55_ 59,1930,Showa,5,25179,12407,12772
2 ,Aomori,60_ 64,1930,Showa,5,20244,9788,10456
2 ,Aomori,65_ 69,1930,Showa,5,13947,6603,7344
2 ,Aomori,70_ 74,1930,Showa,5,9666,4244,5422
2 ,Aomori,75_ 79,1930,Showa,5,5833,2245,3588
2 ,Aomori,over_80,1930,Showa,5,3059,1080,1979
2 ,Aomori,total,1935,Showa,10,967129,484277,482852
2 ,Aomori,0_ 4,1935,Showa,10,154619,78052,76567
2 ,Aomori,5_ 9,1935,Showa,10,131713,66600,65113
2 ,Aomori,10_ 14,1935,Showa,10,116363,58761,57602
2 ,Aomori,15_ 19,1935,Showa,10,91735,45790,45945
2 ,Aomori,20_ 24,1935,Showa,10,82126,41644,40482
2 ,Aomori,25_ 29,1935,Showa,10,69687,35009,34678
2 ,Aomori,30_ 34,1935,Showa,10,60147,30469,29678
2 ,Aomori,35_ 39,1935,Showa,10,50902,25781,25121
2 ,Aomori,40_ 44,1935,Showa,10,45716,23327,22389
2 ,Aomori,45_ 49,1935,Showa,10,39788,19892,19896
2 ,Aomori,50_ 54,1935,Showa,10,35959,17765,18194
2 ,Aomori,55_ 59,1935,Showa,10,30716,15143,15573
2 ,Aomori,60_ 64,1935,Showa,10,22079,10605,11474
2 ,Aomori,65_ 69,1935,Showa,10,16499,7639,8860
2 ,Aomori,70_ 74,1935,Showa,10,9952,4421,5531
2 ,Aomori,75_ 79,1935,Showa,10,5645,2214,3431
2 ,Aomori,over_80,1935,Showa,10,3483,1165,2318
2 ,Aomori,total,1940,Showa,15,1000372,496517,503855
2 ,Aomori,0_ 4,1940,Showa,15,145017,73579,71438
2 ,Aomori,5_ 9,1940,Showa,15,142362,71809,70553
2 ,Aomori,10_ 14,1940,Showa,15,125243,63447,61796
2 ,Aomori,15_ 19,1940,Showa,15,97870,47663,50207
2 ,Aomori,20_ 24,1940,Showa,15,77893,38840,39053
2 ,Aomori,25_ 29,1940,Showa,15,70855,34723,36132
2 ,Aomori,30_ 34,1940,Showa,15,63136,31126,32010
2 ,Aomori,35_ 39,1940,Showa,15,56035,27975,28060
2 ,Aomori,40_ 44,1940,Showa,15,47798,23974,23824
2 ,Aomori,45_ 49,1940,Showa,15,42839,21692,21147
2 ,Aomori,50_ 54,1940,Showa,15,36641,18154,18487
2 ,Aomori,55_ 59,1940,Showa,15,32092,15500,16592
2 ,Aomori,60_ 64,1940,Showa,15,26114,12386,13728
2 ,Aomori,65_ 69,1940,Showa,15,17074,7756,9318
2 ,Aomori,70_ 74,1940,Showa,15,10976,4701,6275
2 ,Aomori,75_ 79,1940,Showa,15,5461,2207,3254
2 ,Aomori,80_ 84,1940,Showa,15,2168,740,1428
2 ,Aomori,over_85,1940,Showa,15,791,243,548
2 ,Aomori,total,1945,Showa,20,1083250,511798,571452
2 ,Aomori,1_ 5,1945,Showa,20,152552,77155,75397
2 ,Aomori,6_ 10,1945,Showa,20,143369,72573,70796
2 ,Aomori,11_ 15,1945,Showa,20,145704,73448,72256
2 ,Aomori,16_ 20,1945,Showa,20,122498,59871,62627
2 ,Aomori,21_ 25,1945,Showa,20,81075,29967,51108
2 ,Aomori,26_ 30,1945,Showa,20,62928,22054,40874
2 ,Aomori,31_ 35,1945,Showa,20,65060,27623,37437
2 ,Aomori,36_ 40,1945,Showa,20,62469,29743,32726
2 ,Aomori,41_ 45,1945,Showa,20,55446,27666,27780
2 ,Aomori,46_ 50,1945,Showa,20,46999,23456,23543
2 ,Aomori,51_ 55,1945,Showa,20,40877,20654,20223
2 ,Aomori,56_ 60,1945,Showa,20,34408,16765,17643
2 ,Aomori,61_ 65,1945,Showa,20,27760,12971,14789
2 ,Aomori,66_ 70,1945,Showa,20,20708,9299,11409
2 ,Aomori,71_ 75,1945,Showa,20,12459,5213,7246
2 ,Aomori,76_ 80,1945,Showa,20,5926,2287,3639
2 ,Aomori,81_ 85,1945,Showa,20,2275,820,1455
2 ,Aomori,86以上,1945,Showa,20,737,233,504
2 ,Aomori,total,1950,Showa,25,1282867,635547,647320
2 ,Aomori,0_ 4,1950,Showa,25,196357,99886,96471
2 ,Aomori,5_ 9,1950,Showa,25,155546,78885,76661
2 ,Aomori,10_ 14,1950,Showa,25,146500,74341,72159
2 ,Aomori,15_ 19,1950,Showa,25,143960,72596,71364
2 ,Aomori,20_ 24,1950,Showa,25,120604,60322,60282
2 ,Aomori,25_ 29,1950,Showa,25,92548,43118,49430
2 ,Aomori,30_ 34,1950,Showa,25,76285,35388,40897
2 ,Aomori,35_ 39,1950,Showa,25,72744,35601,37143
2 ,Aomori,40_ 44,1950,Showa,25,63084,31585,31499
2 ,Aomori,45_ 49,1950,Showa,25,54519,27720,26799
2 ,Aomori,50_ 54,1950,Showa,25,44651,22498,22153
2 ,Aomori,55_ 59,1950,Showa,25,38388,19227,19161
2 ,Aomori,60_ 64,1950,Showa,25,30181,14361,15820
2 ,Aomori,65_ 69,1950,Showa,25,22227,9978,12249
2 ,Aomori,70_ 74,1950,Showa,25,14478,6084,8394
2 ,Aomori,75_ 79,1950,Showa,25,7073,2710,4363
2 ,Aomori,over_80,1950,Showa,25,3431,1109,2322
2 ,Aomori,total,1955,Showa,30,1382523,678837,703686
2 ,Aomori,0_ 4,1955,Showa,30,178332,91014,87318
2 ,Aomori,5_ 9,1955,Showa,30,191921,97707,94214
2 ,Aomori,10_ 14,1955,Showa,30,153923,77826,76097
2 ,Aomori,15_ 19,1955,Showa,30,137212,67994,69218
2 ,Aomori,20_ 24,1955,Showa,30,130707,62242,68465
2 ,Aomori,25_ 29,1955,Showa,30,113474,55546,57928
2 ,Aomori,30_ 34,1955,Showa,30,89813,41597,48216
2 ,Aomori,35_ 39,1955,Showa,30,73550,33991,39559
2 ,Aomori,40_ 44,1955,Showa,30,70080,34156,35924
2 ,Aomori,45_ 49,1955,Showa,30,60605,30042,30563
2 ,Aomori,50_ 54,1955,Showa,30,51600,25961,25639
2 ,Aomori,55_ 59,1955,Showa,30,41638,20689,20949
2 ,Aomori,60_ 64,1955,Showa,30,34217,16648,17569
2 ,Aomori,65_ 69,1955,Showa,30,25063,11485,13578
2 ,Aomori,70_ 74,1955,Showa,30,16558,6992,9566
2 ,Aomori,75_ 79,1955,Showa,30,9209,3468,5741
2 ,Aomori,80_ 84,1955,Showa,30,3503,1181,2322
2 ,Aomori,over_85,1955,Showa,30,1095,289,806
2 ,Aomori,total,1960,Showa,35,1426606,694037,732569
2 ,Aomori,0_ 4,1960,Showa,35,146482,74260,72222
2 ,Aomori,5_ 9,1960,Showa,35,176606,90079,86527
2 ,Aomori,10_ 14,1960,Showa,35,190309,96826,93483
2 ,Aomori,15_ 19,1960,Showa,35,130156,62881,67275
2 ,Aomori,20_ 24,1960,Showa,35,117131,54515,62616
2 ,Aomori,25_ 29,1960,Showa,35,123335,59237,64098
2 ,Aomori,30_ 34,1960,Showa,35,110085,53997,56088
2 ,Aomori,35_ 39,1960,Showa,35,87090,40128,46962
2 ,Aomori,40_ 44,1960,Showa,35,70986,32494,38492
2 ,Aomori,45_ 49,1960,Showa,35,67021,32292,34729
2 ,Aomori,50_ 54,1960,Showa,35,57342,28064,29278
2 ,Aomori,55_ 59,1960,Showa,35,48164,23816,24348
2 ,Aomori,60_ 64,1960,Showa,35,37528,18077,19451
2 ,Aomori,65_ 69,1960,Showa,35,28852,13436,15416
2 ,Aomori,70_ 74,1960,Showa,35,18868,8026,10842
2 ,Aomori,75_ 79,1960,Showa,35,10596,4033,6563
2 ,Aomori,80_ 84,1960,Showa,35,4555,1465,3090
2 ,Aomori,over_85,1960,Showa,35,1500,411,1089
2 ,Aomori,total,1965,Showa,40,1416591,682972,733619
2 ,Aomori,0_ 4,1965,Showa,40,130920,66989,63931
2 ,Aomori,5_ 9,1965,Showa,40,143525,72363,71162
2 ,Aomori,10_ 14,1965,Showa,40,172623,87721,84902
2 ,Aomori,15_ 19,1965,Showa,40,149800,73921,75879
2 ,Aomori,20_ 24,1965,Showa,40,101369,45576,55793
2 ,Aomori,25_ 29,1965,Showa,40,109281,51469,57812
2 ,Aomori,30_ 34,1965,Showa,40,118165,56893,61272
2 ,Aomori,35_ 39,1965,Showa,40,105733,51661,54072
2 ,Aomori,40_ 44,1965,Showa,40,83323,37906,45417
2 ,Aomori,45_ 49,1965,Showa,40,67378,30278,37100
2 ,Aomori,50_ 54,1965,Showa,40,63040,29845,33195
2 ,Aomori,55_ 59,1965,Showa,40,53124,25520,27604
2 ,Aomori,60_ 64,1965,Showa,40,43308,20740,22568
2 ,Aomori,65_ 69,1965,Showa,40,31964,14775,17189
2 ,Aomori,70_ 74,1965,Showa,40,22603,9965,12638
2 ,Aomori,75_ 79,1965,Showa,40,12612,4914,7698
2 ,Aomori,80_ 84,1965,Showa,40,5571,1813,3758
2 ,Aomori,over_85,1965,Showa,40,2252,623,1629
2 ,Aomori,total,1970,Showa,45,1427520,685477,742043
2 ,Aomori,0_ 4,1970,Showa,45,123352,63034,60318
2 ,Aomori,5_ 9,1970,Showa,45,131260,67205,64055
2 ,Aomori,10_ 14,1970,Showa,45,142271,71632,70639
2 ,Aomori,15_ 19,1970,Showa,45,136695,67744,68951
2 ,Aomori,20_ 24,1970,Showa,45,121345,56007,65338
2 ,Aomori,25_ 29,1970,Showa,45,102136,48040,54096
2 ,Aomori,30_ 34,1970,Showa,45,108495,51558,56937
2 ,Aomori,35_ 39,1970,Showa,45,115909,55894,60015
2 ,Aomori,40_ 44,1970,Showa,45,102263,49999,52264
2 ,Aomori,45_ 49,1970,Showa,45,80768,36558,44210
2 ,Aomori,50_ 54,1970,Showa,45,64779,29050,35729
2 ,Aomori,55_ 59,1970,Showa,45,59068,27609,31459
2 ,Aomori,60_ 64,1970,Showa,45,48777,22729,26048
2 ,Aomori,65_ 69,1970,Showa,45,38274,17592,20682
2 ,Aomori,70_ 74,1970,Showa,45,26175,11267,14908
2 ,Aomori,75_ 79,1970,Showa,45,15845,6328,9517
2 ,Aomori,80_ 84,1970,Showa,45,7185,2419,4766
2 ,Aomori,over_85,1970,Showa,45,2923,812,2111
2 ,Aomori,total,1975,Showa,50,1468646,707232,761414
2 ,Aomori,0_ 4,1975,Showa,50,124365,63327,61038
2 ,Aomori,5_ 9,1975,Showa,50,124903,63929,60974
2 ,Aomori,10_ 14,1975,Showa,50,130950,66993,63957
2 ,Aomori,15_ 19,1975,Showa,50,119219,59365,59854
2 ,Aomori,20_ 24,1975,Showa,50,110191,52172,58019
2 ,Aomori,25_ 29,1975,Showa,50,126199,61862,64337
2 ,Aomori,30_ 34,1975,Showa,50,104367,49970,54397
2 ,Aomori,35_ 39,1975,Showa,50,107838,51408,56430
2 ,Aomori,40_ 44,1975,Showa,50,114170,55046,59124
2 ,Aomori,45_ 49,1975,Showa,50,100141,48700,51441
2 ,Aomori,50_ 54,1975,Showa,50,77458,34764,42694
2 ,Aomori,55_ 59,1975,Showa,50,61613,27147,34466
2 ,Aomori,60_ 64,1975,Showa,50,56345,25836,30509
2 ,Aomori,65_ 69,1975,Showa,50,44675,20158,24517
2 ,Aomori,70_ 74,1975,Showa,50,32535,14018,18517
2 ,Aomori,75_ 79,1975,Showa,50,19750,7818,11932
2 ,Aomori,80_ 84,1975,Showa,50,9758,3500,6258
2 ,Aomori,over_85,1975,Showa,50,4034,1149,2885
2 ,Aomori,total,1980,Showa,55,1523907,735444,788463
2 ,Aomori,0_ 4,1980,Showa,55,112171,57449,54722
2 ,Aomori,5_ 9,1980,Showa,55,128051,65182,62869
2 ,Aomori,10_ 14,1980,Showa,55,126232,64564,61668
2 ,Aomori,15_ 19,1980,Showa,55,116892,59243,57649
2 ,Aomori,20_ 24,1980,Showa,55,99932,48056,51876
2 ,Aomori,25_ 29,1980,Showa,55,119729,58793,60936
2 ,Aomori,30_ 34,1980,Showa,55,130230,64790,65440
2 ,Aomori,35_ 39,1980,Showa,55,105728,50918,54810
2 ,Aomori,40_ 44,1980,Showa,55,107093,51189,55904
2 ,Aomori,45_ 49,1980,Showa,55,111534,53376,58158
2 ,Aomori,50_ 54,1980,Showa,55,97465,46876,50589
2 ,Aomori,55_ 59,1980,Showa,55,75058,33229,41829
2 ,Aomori,60_ 64,1980,Showa,55,59125,25678,33447
2 ,Aomori,65_ 69,1980,Showa,55,51880,23226,28654
2 ,Aomori,70_ 74,1980,Showa,55,38815,16621,22194
2 ,Aomori,75_ 79,1980,Showa,55,25245,9994,15251
2 ,Aomori,80_ 84,1980,Showa,55,12780,4452,8328
2 ,Aomori,over_85,1980,Showa,55,5796,1714,4082
2 ,Aomori,total,1985,Showa,60,1524448,731439,793009
2 ,Aomori,0_ 4,1985,Showa,60,98778,50740,48038
2 ,Aomori,5_ 9,1985,Showa,60,112465,57670,54795
2 ,Aomori,10_ 14,1985,Showa,60,127311,64759,62552
2 ,Aomori,15_ 19,1985,Showa,60,111294,56297,54997
2 ,Aomori,20_ 24,1985,Showa,60,90408,43594,46814
2 ,Aomori,25_ 29,1985,Showa,60,100590,48763,51827
2 ,Aomori,30_ 34,1985,Showa,60,118712,58340,60372
2 ,Aomori,35_ 39,1985,Showa,60,128121,63307,64814
2 ,Aomori,40_ 44,1985,Showa,60,102523,48960,53563
2 ,Aomori,45_ 49,1985,Showa,60,103021,48609,54412
2 ,Aomori,50_ 54,1985,Showa,60,107269,50613,56656
2 ,Aomori,55_ 59,1985,Showa,60,93343,44208,49135
2 ,Aomori,60_ 64,1985,Showa,60,72048,31485,40563
2 ,Aomori,65_ 69,1985,Showa,60,55164,23330,31834
2 ,Aomori,70_ 74,1985,Showa,60,46220,19731,26489
2 ,Aomori,75_ 79,1985,Showa,60,31417,12361,19056
2 ,Aomori,80_ 84,1985,Showa,60,17135,6159,10976
2 ,Aomori,over_85,1985,Showa,60,8611,2502,6109
2 ,Aomori,total,1990,Heisei,2,1482873,704758,778115
2 ,Aomori,0_ 4,1990,Heisei,2,80368,41102,39266
2 ,Aomori,5_ 9,1990,Heisei,2,97852,50223,47629
2 ,Aomori,10_ 14,1990,Heisei,2,110862,56829,54033
2 ,Aomori,15_ 19,1990,Heisei,2,110529,55680,54849
2 ,Aomori,20_ 24,1990,Heisei,2,79813,38742,41071
2 ,Aomori,25_ 29,1990,Heisei,2,86833,41638,45195
2 ,Aomori,30_ 34,1990,Heisei,2,97415,46985,50430
2 ,Aomori,35_ 39,1990,Heisei,2,115269,56148,59121
2 ,Aomori,40_ 44,1990,Heisei,2,123320,60262,63058
2 ,Aomori,45_ 49,1990,Heisei,2,97683,45981,51702
2 ,Aomori,50_ 54,1990,Heisei,2,98133,45523,52610
2 ,Aomori,55_ 59,1990,Heisei,2,102354,47256,55098
2 ,Aomori,60_ 64,1990,Heisei,2,89455,41551,47904
2 ,Aomori,65_ 69,1990,Heisei,2,68035,28835,39200
2 ,Aomori,70_ 74,1990,Heisei,2,50050,20227,29823
2 ,Aomori,75_ 79,1990,Heisei,2,38500,15249,23251
2 ,Aomori,80_ 84,1990,Heisei,2,22558,7981,14577
2 ,Aomori,over_85,1990,Heisei,2,12633,3799,8834
2 ,Aomori,total,1995,Heisei,7,1481663,704189,777474
2 ,Aomori,0_ 4,1995,Heisei,7,72195,36776,35419
2 ,Aomori,5_ 9,1995,Heisei,7,82433,42037,40396
2 ,Aomori,10_ 14,1995,Heisei,7,97786,50125,47661
2 ,Aomori,15_ 19,1995,Heisei,7,101529,51707,49822
2 ,Aomori,20_ 24,1995,Heisei,7,89199,44932,44267
2 ,Aomori,25_ 29,1995,Heisei,7,83845,40822,43023
2 ,Aomori,30_ 34,1995,Heisei,7,89994,43910,46084
2 ,Aomori,35_ 39,1995,Heisei,7,98625,47998,50627
2 ,Aomori,40_ 44,1995,Heisei,7,114908,56383,58525
2 ,Aomori,45_ 49,1995,Heisei,7,121605,59549,62056
2 ,Aomori,50_ 54,1995,Heisei,7,95745,44740,51005
2 ,Aomori,55_ 59,1995,Heisei,7,95826,43968,51858
2 ,Aomori,60_ 64,1995,Heisei,7,100035,45652,54383
2 ,Aomori,65_ 69,1995,Heisei,7,85455,38758,46697
2 ,Aomori,70_ 74,1995,Heisei,7,62394,25340,37054
2 ,Aomori,75_ 79,1995,Heisei,7,42512,15770,26742
2 ,Aomori,80_ 84,1995,Heisei,7,28427,9919,18508
2 ,Aomori,over_85,1995,Heisei,7,17957,5063,12894
2 ,Aomori,total,2000,Heisei,12,1475728,702573,773155
2 ,Aomori,0_ 4,2000,Heisei,12,66182,33727,32455
2 ,Aomori,5_ 9,2000,Heisei,12,74333,37838,36495
2 ,Aomori,10_ 14,2000,Heisei,12,82626,42110,40516
2 ,Aomori,15_ 19,2000,Heisei,12,90446,46338,44108
2 ,Aomori,20_ 24,2000,Heisei,12,83011,42560,40451
2 ,Aomori,25_ 29,2000,Heisei,12,90363,45332,45031
2 ,Aomori,30_ 34,2000,Heisei,12,87273,42977,44296
2 ,Aomori,35_ 39,2000,Heisei,12,91897,45177,46720
2 ,Aomori,40_ 44,2000,Heisei,12,98801,48425,50376
2 ,Aomori,45_ 49,2000,Heisei,12,114017,56186,57831
2 ,Aomori,50_ 54,2000,Heisei,12,119930,58701,61229
2 ,Aomori,55_ 59,2000,Heisei,12,94161,43731,50430
2 ,Aomori,60_ 64,2000,Heisei,12,94762,43210,51552
2 ,Aomori,65_ 69,2000,Heisei,12,96613,43422,53191
2 ,Aomori,70_ 74,2000,Heisei,12,78886,34316,44570
2 ,Aomori,75_ 79,2000,Heisei,12,54005,20409,33596
2 ,Aomori,80_ 84,2000,Heisei,12,32547,10749,21798
2 ,Aomori,over_85,2000,Heisei,12,25048,6887,18161
2 ,Aomori,total,2005,Heisei,17,1436657,679077,757580
2 ,Aomori,0_ 4,2005,Heisei,17,58032,29521,28511
2 ,Aomori,5_ 9,2005,Heisei,17,66901,34216,32685
2 ,Aomori,10_ 14,2005,Heisei,17,74026,37648,36378
2 ,Aomori,15_ 19,2005,Heisei,17,76025,38769,37256
2 ,Aomori,20_ 24,2005,Heisei,17,71705,36292,35413
2 ,Aomori,25_ 29,2005,Heisei,17,79639,40124,39515
2 ,Aomori,30_ 34,2005,Heisei,17,89863,44797,45066
2 ,Aomori,35_ 39,2005,Heisei,17,86530,42307,44223
2 ,Aomori,40_ 44,2005,Heisei,17,90621,44364,46257
2 ,Aomori,45_ 49,2005,Heisei,17,96704,46966,49738
2 ,Aomori,50_ 54,2005,Heisei,17,110894,54034,56860
2 ,Aomori,55_ 59,2005,Heisei,17,116476,56266,60210
2 ,Aomori,60_ 64,2005,Heisei,17,92399,42489,49910
2 ,Aomori,65_ 69,2005,Heisei,17,90975,40922,50053
2 ,Aomori,70_ 74,2005,Heisei,17,89676,38829,50847
2 ,Aomori,75_ 79,2005,Heisei,17,69229,28137,41092
2 ,Aomori,80_ 84,2005,Heisei,17,43308,14613,28695
2 ,Aomori,over_85,2005,Heisei,17,33374,8571,24803
2 ,Aomori,total,2010,Heisei,22,1373339,646141,727198
2 ,Aomori,0_ 4,2010,Heisei,22,48461,24618,23843
2 ,Aomori,5_ 9,2010,Heisei,22,57358,29270,28088
2 ,Aomori,10_ 14,2010,Heisei,22,66023,33697,32326
2 ,Aomori,15_ 19,2010,Heisei,22,67308,34303,33005
2 ,Aomori,20_ 24,2010,Heisei,22,56205,28329,27876
2 ,Aomori,25_ 29,2010,Heisei,22,65738,33175,32563
2 ,Aomori,30_ 34,2010,Heisei,22,77699,39124,38575
2 ,Aomori,35_ 39,2010,Heisei,22,88118,43825,44293
2 ,Aomori,40_ 44,2010,Heisei,22,85099,41593,43506
2 ,Aomori,45_ 49,2010,Heisei,22,88299,43032,45267
2 ,Aomori,50_ 54,2010,Heisei,22,94027,45375,48652
2 ,Aomori,55_ 59,2010,Heisei,22,107612,51844,55768
2 ,Aomori,60_ 64,2010,Heisei,22,113482,54288,59194
2 ,Aomori,65_ 69,2010,Heisei,22,88421,39992,48429
2 ,Aomori,70_ 74,2010,Heisei,22,84694,36738,47956
2 ,Aomori,75_ 79,2010,Heisei,22,79301,32240,47061
2 ,Aomori,80_ 84,2010,Heisei,22,55704,20233,35471
2 ,Aomori,over_85,2010,Heisei,22,44648,11433,33215
2 ,Aomori,total,2015,Heisei,27,1308265,614694,693571
2 ,Aomori,0_ 4,2015,Heisei,27,42943,21983,20960
2 ,Aomori,5_ 9,2015,Heisei,27,48296,24551,23745
2 ,Aomori,10_ 14,2015,Heisei,27,56969,29127,27842
2 ,Aomori,15_ 19,2015,Heisei,27,60960,31176,29784
2 ,Aomori,20_ 24,2015,Heisei,27,50486,25928,24558
2 ,Aomori,25_ 29,2015,Heisei,27,53303,27101,26202
2 ,Aomori,30_ 34,2015,Heisei,27,65011,32674,32337
2 ,Aomori,35_ 39,2015,Heisei,27,76138,38168,37970
2 ,Aomori,40_ 44,2015,Heisei,27,86583,42830,43753
2 ,Aomori,45_ 49,2015,Heisei,27,83018,40358,42660
2 ,Aomori,50_ 54,2015,Heisei,27,86140,41830,44310
2 ,Aomori,55_ 59,2015,Heisei,27,91592,43800,47792
2 ,Aomori,60_ 64,2015,Heisei,27,104636,49931,54705
2 ,Aomori,65_ 69,2015,Heisei,27,108925,51459,57466
2 ,Aomori,70_ 74,2015,Heisei,27,82671,36303,46368
2 ,Aomori,75_ 79,2015,Heisei,27,75431,31045,44386
2 ,Aomori,80_ 84,2015,Heisei,27,65066,24011,41055
2 ,Aomori,over_85,2015,Heisei,27,58847,16019,42828
3 ,Iwate,total,1920,Taisho,9,845540,421069,424471
3 ,Iwate,0_ 4,1920,Taisho,9,124419,62684,61735
3 ,Iwate,5_ 9,1920,Taisho,9,106416,54204,52212
3 ,Iwate,10_ 14,1920,Taisho,9,90905,46071,44834
3 ,Iwate,15_ 19,1920,Taisho,9,77633,39182,38451
3 ,Iwate,20_ 24,1920,Taisho,9,63023,30388,32635
3 ,Iwate,25_ 29,1920,Taisho,9,56470,28096,28374
3 ,Iwate,30_ 34,1920,Taisho,9,54597,26666,27931
3 ,Iwate,35_ 39,1920,Taisho,9,51781,25706,26075
3 ,Iwate,40_ 44,1920,Taisho,9,46056,22961,23095
3 ,Iwate,45_ 49,1920,Taisho,9,36819,18405,18414
3 ,Iwate,50_ 54,1920,Taisho,9,31679,15918,15761
3 ,Iwate,55_ 59,1920,Taisho,9,27927,13842,14085
3 ,Iwate,60_ 64,1920,Taisho,9,25472,12463,13009
3 ,Iwate,65_ 69,1920,Taisho,9,22802,10969,11833
3 ,Iwate,70_ 74,1920,Taisho,9,16213,7642,8571
3 ,Iwate,75_ 79,1920,Taisho,9,9350,4257,5093
3 ,Iwate,over_80,1920,Taisho,9,3978,1615,2363
3 ,Iwate,total,1925,Taisho,14,900984,448637,452347
3 ,Iwate,0_ 4,1925,Taisho,14,138066,69907,68159
3 ,Iwate,5_ 9,1925,Taisho,14,113979,57489,56490
3 ,Iwate,10_ 14,1925,Taisho,14,102051,52007,50044
3 ,Iwate,15_ 19,1925,Taisho,14,81731,40949,40782
3 ,Iwate,20_ 24,1925,Taisho,14,69254,33870,35384
3 ,Iwate,25_ 29,1925,Taisho,14,60780,30077,30703
3 ,Iwate,30_ 34,1925,Taisho,14,53809,27020,26789
3 ,Iwate,35_ 39,1925,Taisho,14,52248,25812,26436
3 ,Iwate,40_ 44,1925,Taisho,14,49188,24573,24615
3 ,Iwate,45_ 49,1925,Taisho,14,43374,21575,21799
3 ,Iwate,50_ 54,1925,Taisho,14,33921,16857,17064
3 ,Iwate,55_ 59,1925,Taisho,14,28227,13974,14253
3 ,Iwate,60_ 64,1925,Taisho,14,24025,11520,12505
3 ,Iwate,65_ 69,1925,Taisho,14,20086,9535,10551
3 ,Iwate,70_ 74,1925,Taisho,14,15788,7264,8524
3 ,Iwate,75_ 79,1925,Taisho,14,9336,4132,5204
3 ,Iwate,80_ 84,1925,Taisho,14,4111,1696,2415
3 ,Iwate,over_85,1925,Taisho,14,1010,380,630
3 ,Iwate,total,1930,Showa,5,975771,486925,488846
3 ,Iwate,0_ 4,1930,Showa,5,150943,76179,74764
3 ,Iwate,5_ 9,1930,Showa,5,128715,65364,63351
3 ,Iwate,10_ 14,1930,Showa,5,109656,55379,54277
3 ,Iwate,15_ 19,1930,Showa,5,92872,47079,45793
3 ,Iwate,20_ 24,1930,Showa,5,74347,36684,37663
3 ,Iwate,25_ 29,1930,Showa,5,67097,33743,33354
3 ,Iwate,30_ 34,1930,Showa,5,58616,29431,29185
3 ,Iwate,35_ 39,1930,Showa,5,52337,26444,25893
3 ,Iwate,40_ 44,1930,Showa,5,49891,24838,25053
3 ,Iwate,45_ 49,1930,Showa,5,46501,23163,23338
3 ,Iwate,50_ 54,1930,Showa,5,40433,20011,20422
3 ,Iwate,55_ 59,1930,Showa,5,30755,15039,15716
3 ,Iwate,60_ 64,1930,Showa,5,24403,11690,12713
3 ,Iwate,65_ 69,1930,Showa,5,19269,8933,10336
3 ,Iwate,70_ 74,1930,Showa,5,14341,6457,7884
3 ,Iwate,75_ 79,1930,Showa,5,9625,4138,5487
3 ,Iwate,over_80,1930,Showa,5,5970,2353,3617
3 ,Iwate,total,1935,Showa,10,1046111,519485,526626
3 ,Iwate,0_ 4,1935,Showa,10,158711,80265,78446
3 ,Iwate,5_ 9,1935,Showa,10,141837,71480,70357
3 ,Iwate,10_ 14,1935,Showa,10,123819,63022,60797
3 ,Iwate,15_ 19,1935,Showa,10,96994,48309,48685
3 ,Iwate,20_ 24,1935,Showa,10,81459,39015,42444
3 ,Iwate,25_ 29,1935,Showa,10,71081,35166,35915
3 ,Iwate,30_ 34,1935,Showa,10,64617,32377,32240
3 ,Iwate,35_ 39,1935,Showa,10,56303,28379,27924
3 ,Iwate,40_ 44,1935,Showa,10,49502,25104,24398
3 ,Iwate,45_ 49,1935,Showa,10,47087,23332,23755
3 ,Iwate,50_ 54,1935,Showa,10,43137,21293,21844
